Unnamed: 0,Event.Id,Investigation.Type,Event.Date,Location,Country,Injury.Severity,Aircraft.damage,Aircraft.Category,Make,Model,Number.of.Engines,Air.carrier,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Report.Status,source_cause,Total.Affected.Pass,Fatalities,Uninjured.Ratio
79192,20161030X10526,Accident,2016,"Palmer, AK",United States,Fatal,Substantial,Airplane,Cessna,172,1.0,,1.0,0.0,0.0,0.0,VMC,"The student pilot's exceedance of the airplane's critical angle of attack during a steep climbing turn following a touch-and-go landing, which resulted in an aerodynamic stall at too low of an altitude to recover.",Human,1.0,1.0,0.0
79226,20161109X60427,Accident,2016,"Ormond Beach, FL",United States,Non-Fatal,Destroyed,Airplane,Beech,36,1.0,,0.0,0.0,2.0,0.0,VMC,A loss of aircraft control for reasons that could not be determined because postaccident examination did not reveal any evidence of preimpact mechanical malfunctions or failures of the flight controls that would have precluded normal operation.,Mechanical,2.0,0.0,0.0
79240,20161114X33155,Accident,2016,"Bethel, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA32R,1.0,STATE OF ALASKA Department Of Public Safety,0.0,1.0,0.0,0.0,VMC,"A total loss of engine power due to oil starvation, which resulted from an oil cooler leak at a fractured brazed seam.

",Mechanical,1.0,0.0,0.0
79246,20161116X04207,Accident,2016,"Pleasanton, TX",United States,Non-Fatal,Substantial,Airplane,Cessna,P210N,1.0,,0.0,1.0,1.0,0.0,VMC,"Maintenance personnel's improper installation of the throttle linkage attachment hardware, which resulted in a partial loss of engine power when the hardware separated in flight.",Mechanical,2.0,0.0,0.0
79261,20161118X60539,Accident,2016,"Moss Beach, CA",United States,Fatal,Substantial,Airplane,Cessna,172N,1.0,,1.0,0.0,1.0,0.0,VMC,"The pilot's loss of airplane control following an encounter with low level wind shear and turbulence during final approach for landing. Contributing to the loss of control was the pilot's decision to retract the wing flaps on final approach, which resulted in a sudden loss of lift.",Human,2.0,0.5,0.0
79263,20161205X03722,Accident,2016,"Ft. Myers, FL",United States,Non-Fatal,Substantial,Airplane,Beech,A36,1.0,,0.0,2.0,0.0,0.0,VMC,An in-flight collision with a flock of birds.,Mechanical,2.0,0.0,0.0
79265,20161119X04951,Accident,2016,"Elko, NV",United States,Fatal,Destroyed,Airplane,Piper,PA 31T,2.0,AMERICAN MEDFLIGHT INC,4.0,0.0,0.0,0.0,VMC,A loss of engine power to the left engine for reasons that could not be determined due to the extensive fire and impact damage to the airplane.,Mechanical,4.0,1.0,0.0
79272,20161221X32443,Accident,2016,"McGrath, AK",United States,Non-Fatal,Minor,Airplane,Piper,PA 32R-300,1.0,BIDZY TA HOT AANA CORP,0.0,0.0,1.0,3.0,VMC,"The failure of the nose landing gear to extend and lock due to the failure of the alternator and reduced battery power due to the cold ambient temperature, which prohibited the electrically-driven hydraulic pump from supplying adequate hydraulic pressure to extend the nose landing gear. The cause of the left main landing gear collapse could not be determined, as there were no postaccident anomalies or malfunctions found when the landing gear was actuated following replacement of the alternator and battery.",Mechanical,1.0,0.0,0.75
79273,20170419X83518,Accident,2016,"Hopewell, VA",United States,Non-Fatal,Unknown,Airplane,Boeing,717 200,2.0,Delta Air Lines,0.0,0.0,1.0,109.0,VMC,the flight attendant's inadvertent bump into a retractable galley tray.,Mechanical,1.0,0.0,0.990909090909091
79274,20161122X12427,Accident,2016,"Upland, CA",United States,Fatal,Substantial,Airplane,Piper,PA 28-181,1.0,,1.0,0.0,0.0,0.0,VMC,"The pilot's failure to maintain clearance from rising terrain in dark night conditions, which resulted in controlled flight into terrain.",Human,1.0,1.0,0.0
79284,20161128X83501,Accident,2016,"Moorhead, MN",United States,Non-Fatal,Substantial,Airplane,Beech,200,2.0,"Flight Development, LLC",0.0,3.0,0.0,4.0,IMC,"The pilot's failure to attain a positive climb rate during an attempted missed approach in night instrument meteorological conditions that were at/near approach minimums, which resulted in controlled flight into terrain.",Human,3.0,0.0,0.5714285714285714
79285,20161129X72258,Accident,2016,"Bridgeport, TX",United States,Non-Fatal,Substantial,Airplane,Cessna,182P,1.0,,0.0,1.0,1.0,0.0,VMC,"The pilot's failure to properly position the fuel selector before takeoff, which resulted a total loss of engine power due to fuel starvation.",Human,2.0,0.0,0.0
79289,20161125X72838,Accident,2016,"Glamis, CA",United States,Fatal,Substantial,Airplane,Bellanca,7GCAA,1.1327227239960989,,1.0,0.0,1.0,0.0,VMC,"The pilot's improper decision to attempt a downwind landing and his failure to maintain adequate airspeed while maneuvering during a go-around and subsequent landing attempt, which resulted in exceedance of the airplane's critical angle of attack and an aerodynamic stall. Contributing to the accident was the pilot's inadequately controlled depression, which impaired his decision-making.",Human,2.0,0.5,0.0
79298,20161201X92343,Accident,2016,"Fargo, ND",United States,Fatal,Destroyed,Airplane,Cessna,340,2.0,,1.0,0.0,0.0,0.0,VMC,"The loose fuel fitting on the combustion heater that leaked a lean fuel-air mixture into the nose baggage compartment. The mixture was most likely ignited by the combustion heater, blowing off the nose baggage compartment doors and starting an in-flight fire.",Mechanical,1.0,1.0,0.0
79324,20161207X11223,Accident,2016,"Fairbanks, AK",United States,Fatal,Substantial,Airplane,Bellanca,7GCBC,1.0,,1.0,0.0,0.0,0.0,VMC,"The pilot's operation of the airplane at an altitude that was too low to allow for recovery from an intentional aerodynamic stall, which resulted in an impact with terrain. Contributing to the accident were the pilot's inability to recognize altitude deviations during slow flight due to the sun glare and the pilot's lack of knowledge of the stall performance characteristics of the airplane modified with vortex generators due to the lack of information from the manufacturer. 

 
",Human,1.0,1.0,0.0
79327,20161209X24520,Accident,2016,"Port Alsworth, AK",United States,Fatal,Substantial,Airplane,Piper,PA 28-180,1.0,,4.0,0.0,0.0,0.0,VMC,Undetermined due to a lack of physical evidence.,Mechanical,4.0,1.0,0.0
79342,20161212X35012,Accident,2016,"New Smyrna Beach, FL",United States,Non-Fatal,Substantial,Airplane,Beech,A36,1.0,,0.0,1.0,0.0,0.0,VMC,"The pilot's inappropriate response to an emergency exit window opening in flight, which resulted in a loss of control, precautionary off-airport landing, and subsequent impact with trees. Contributing to the accident was the pilot's improper repair of the emergency exit window before the flight.",Human,1.0,0.0,0.0
79343,20161212X85310,Accident,2016,"Mecca, CA",United States,Non-Fatal,Substantial,Airplane,Cessna,T210M,1.0,,0.0,0.0,1.0,0.0,VMC,"The total loss of engine power due to fuel starvation during approach, which necessitated a gear-up landing on unsuitable terrain. ",Mechanical,1.0,0.0,0.0
79349,20161216X60544,Accident,2016,"Denver, CO",United States,Non-Fatal,Unknown,Airplane,Boeing,737 824,2.0,United Airlines,0.0,0.0,1.0,102.0,IMC,An inadvertent encounter with mountain wave turbulence.,Mechanical,1.0,0.0,0.9902912621359223
79354,20161216X23127,Accident,2016,"Aniak, AK",United States,Fatal,Substantial,Airplane,Piper,PA 11,1.0,,2.0,0.0,0.0,0.0,VMC,The pilot's intentional flight of the airplane into terrain in an act of suicide.,Human,2.0,1.0,0.0
79358,20161219X82252,Accident,2016,"Ormond Beach, FL",United States,Non-Fatal,Substantial,Airplane,Beech,A36,1.0,,0.0,0.0,1.0,0.0,VMC,"The pilot's impairment by alcohol before and during the flight, which led to his improper fuel management and resulted in fuel exhaustion and a subsequent loss of engine power.",Human,1.0,0.0,0.0
79362,20161219X24048,Accident,2016,"Palm Bay, FL",United States,Non-Fatal,Substantial,Airplane,Cessna,150,1.1327227239960989,Florida Institute of Technology,0.0,2.0,0.0,0.0,VMC,"Unknown maintenance personnels improper routing of electrical wires in the engine compartment, which resulted in chafing and a subsequent in-flight fire.",Mechanical,2.0,0.0,0.0
79363,20161222X35640,Accident,2016,"Apple Valley, CA",United States,Non-Fatal,Substantial,Airplane,Cessna,182,1.0,,0.0,1.0,1.0,0.0,VMC,"The pilots mismanagement of the available fuel, which resulted in a loss of engine power and a subsequent hard, off-airport landing and nose-over. 
",Human,2.0,0.0,0.0
79367,20161222X21701,Accident,2016,"Millersburg, OH",United States,Non-Fatal,Substantial,Airplane,Cessna,175C,1.0,,0.0,2.0,0.0,0.0,VMC,"The pilot's improper in-flight fuel management and his failure to switch the fuel selector to the both position in accordance with the Before Landing checklist, which resulted in a loss of engine power due to fuel starvation.",Human,2.0,0.0,0.0
79368,20161228X42814,Accident,2016,"Shreveport, LA",United States,Non-Fatal,Substantial,Airplane,Piper,PA28,1.0,,0.0,1.0,0.0,0.0,VMC,"The pilots inadequate compensation for crosswind conditions during the go-around, which resulted in a loss of airplane control.
",Human,1.0,0.0,0.0
79369,20161223X22808,Accident,2016,"Middlebury, VT",United States,Fatal,Substantial,Airplane,Piper,PA28,1.0,PC AIR VENTURES LTD,1.0,0.0,0.0,0.0,VMC,"The pilot's improper decision to return to the airport following a partial or complete loss of engine power during takeoff initial climb and his failure to maintain sufficient airspeed while maneuvering, which resulted in exceedance of the critical angle of attack and an aerodynamic stall.",Human,1.0,1.0,0.0
79370,20161227X70812,Accident,2016,"Hartford, CT",United States,Non-Fatal,Substantial,Airplane,Piper,PA38,1.0,,0.0,1.0,0.0,0.0,VMC,"The student pilots improper landing flare, which resulted in a bounced hard landing.
",Human,1.0,0.0,0.0
79378,20161227X03229,Accident,2016,"Gatlinburg, TN",United States,Fatal,Destroyed,Airplane,Cessna,182,1.0,,3.0,0.0,0.0,0.0,IMC,"The non-instrument-rated pilot's intentional visual flight rules flight into instrument meteorological conditions, which resulted in controlled flight into terrain. Contributing to the accident was the pilot's established anti-authority attitude.",Human,3.0,1.0,0.0
79379,20161227X00453,Accident,2016,"Bridgeport, AL",United States,Non-Fatal,Substantial,Airplane,Cessna,172,1.0,,0.0,1.0,1.0,0.0,VMC,"The pilot's decision to make steep turns to the right while operating on the right fuel tank with low fuel quantity, which led to a loss of engine power due to unporting of the right fuel tank and fuel starvation.",Human,2.0,0.0,0.0
79394,20161230X55950,Accident,2016,"Dabob, WA",United States,Fatal,Substantial,Airplane,Cessna,182,1.0,,4.0,0.0,0.0,0.0,VMC,"The non-instrument-rated pilot's decision to continue a night visual flight rules into instrument flight rules conditions, which resulted in spatial disorientation and a loss of airplane control. Contributing to the accident was the pilot's failure to obtain an official weather briefing.",Human,4.0,1.0,0.0
79395,20161230X91745,Accident,2016,"Cleveland, OH",United States,Fatal,Destroyed,Airplane,Cessna,525,2.0,,6.0,0.0,0.0,0.0,VMC,"Controlled flight into terrain due to pilot spatial disorientation.  Contributing to the accident was pilot fatigue, mode confusion related to the status of the autopilot, and negative learning transfer due to flight guidance panel and attitude indicator differences from the pilot's previous flight experience.",Human,6.0,1.0,0.0
79397,20161231X24638,Accident,2016,"McKinney, TX",United States,Fatal,Destroyed,Airplane,Piper,PA28R,1.0,,3.0,0.0,0.0,0.0,VMC,"The pilot's use of an alternate traffic pattern entry procedure, which resulted in his inability to see and avoid the other airplane, which was flying the preferred traffic pattern, and the subsequent midair collision.",Human,3.0,1.0,0.0
79398,20161231X32244,Accident,2016,"Vienna, IL",United States,Fatal,Destroyed,Airplane,Piper,PA 28R-200,1.0,,4.0,0.0,0.0,0.0,IMC,"The non-instrument rated pilot's decision to descend through an overcast layer of weather during dark night conditions, which resulted in the airplane impacting trees.",Human,4.0,1.0,0.0
79400,20170104X40138,Accident,2016,"Palouse, WA",United States,Non-Fatal,Substantial,Airplane,Maule,M7,1.0,,0.0,1.0,0.0,0.0,VMC,"The pilots failure to maintain directional control on an ice- and snow-covered runway during taxi with a crosswind, which resulted in a runway excursion.
",Human,1.0,0.0,0.0
79401,20170105X04225,Accident,2016,"Open water, HI",United States,Fatal,Destroyed,Airplane,Cessna,172M,1.0,,3.0,0.0,0.0,0.0,VMC,Undetermined because the airplane was not located.,Mechanical,3.0,1.0,0.0
79404,20170103X14851,Accident,2017,"Payson, AZ",United States,Fatal,Destroyed,Airplane,Cessna,T210K,1.0,,4.0,0.0,0.0,0.0,IMC,"The non-instrument-rated pilot's improper decisions to begin and to continue a flight under visual flight rules into instrument meteorological conditions, which resulted in controlled flight into terrain.",Human,4.0,1.0,0.0
79415,20170124X60408,Accident,2017,"Hobart, IN",United States,Non-Fatal,Substantial,Airplane,Cessna,172M,1.0,,0.0,0.0,1.0,0.0,VMC,"The pilot's failure to abort the landing when he recognized the airplane was traveling too fast, which resulted in impact with trees off the end of the runway.",Human,1.0,0.0,0.0
79424,20170111X80048,Accident,2017,"Carthage, TN",United States,Non-Fatal,Substantial,Airplane,Maule,MX7,1.0,,0.0,0.0,1.0,0.0,VMC,"The pilot's inadequate compensation for gusting tailwind conditions, which resulted in a loss of airplane control during the landing flare.",Human,1.0,0.0,0.0
79427,20170112X04240,Accident,2017,"Hayden, AL",United States,Non-Fatal,Substantial,Airplane,Cessna,170,1.0,,0.0,0.0,1.0,0.0,VMC,"The pilots failure to maintain clearance from trees during the approach.",Human,1.0,0.0,0.0
79429,20170118X72227,Accident,2017,"Lake Hughes, CA",United States,Fatal,Substantial,Airplane,Mooney,M20J,1.0,,1.0,0.0,0.0,0.0,UNK,"The pilot's controlled flight into mountainous terrain while attempting to operate under visual flight rules in instrument meteorological conditions (IMC). 
",Human,1.0,1.0,0.0
79431,20170113X04821,Accident,2017,"Port Orford, OR",United States,Fatal,Substantial,Airplane,Piper,PA 28-236,1.0,,1.0,0.0,0.0,0.0,VMC,"The pilot's loss of vision during cruise flight, which resulted in a loss of aircraft control. Contributing to the accident was the pilot's decision to fly with a known medical condition.",Human,1.0,1.0,0.0
79433,20170116X24104,Accident,2017,"Buckeye, AZ",United States,Non-Fatal,Substantial,Airplane,Cessna,T210,1.0,,0.0,0.0,1.0,0.0,VMC,"The pilot's failure to maintain directional control of the airplane during the landing roll.",Human,1.0,0.0,0.0
79434,20170117X10618,Accident,2017,"Mobile, AL",United States,Non-Fatal,Substantial,Airplane,Cessna,182,1.0,,0.0,2.0,0.0,0.0,VMC,"The pilots failure to maintain airplane control during the initial climb.
",Human,2.0,0.0,0.0
79444,20170117X55850,Accident,2017,"Pilot Point, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-32,1.0,VAN AIR INC,0.0,0.0,2.0,0.0,IMC,"The pilot's continued flight into known icing conditions, which resulted in structural icing and a forced landing on icy, snow-covered terrain.",Human,2.0,0.0,0.0
79455,20170122X64422,Accident,2017,"Wellington, TX",United States,Fatal,Destroyed,Airplane,Bellanca,7GCBC,1.0,BOEDEKER FLYING SERVICE INC (Pending),2.0,0.0,0.0,0.0,VMC,"The pilot's improper decision to perform a steep turn at low altitude, which resulted in exceedance of the airplane's critical angle of attack and an aerodynamic stall.",Human,2.0,1.0,0.0
79460,20170123X71328,Accident,2017,"Tucson, AZ",United States,Fatal,Destroyed,Airplane,Beech,300,2.0,KAAZ LLC,2.0,0.0,0.0,0.0,VMC,"The pilot's exceedance of the airplane's critical angle of attack during takeoff, which resulted in an aerodynamic stall. Contributing to the accident was the pilot's impairment by the effects of a combination of psychoactive substances.",Human,2.0,1.0,0.0
79467,20170125X83045,Accident,2017,"San Antonio, TX",United States,Fatal,Destroyed,Airplane,Cirrus Design Corp,SR22,1.0,,1.0,0.0,0.0,0.0,VMC,The pilot's uncoordinated flight control inputs and subsequent inadvertent cross-control aerodynamic stall in the airport traffic pattern that resulted in a loss of control and uncontrolled descent with insufficient altitude for recovery.,Human,1.0,1.0,0.0
79468,20170126X02237,Accident,2017,"Jay, OK",United States,Fatal,Substantial,Airplane,Cessna,172,1.0,,1.0,0.0,0.0,0.0,VMC,"The pilot's negligent maintenance of the airplane, which resulted in improper fuel management, fuel starvation, and a loss of engine power during takeoff due to a missing securing pin in the fuel selector handle, and a subsequent forced landing on unsuitable terrain.",Human,1.0,1.0,0.0
79472,20170201X54942,Accident,2017,"Ozark, MO",United States,Non-Fatal,Substantial,Airplane,Beech,BE35,1.0,,0.0,1.0,1.0,0.0,VMC,The pilot's failure to adequately monitor the environment and to maintain sufficient altitude to clear power lines.,Human,2.0,0.0,0.0
79478,20170128X51713,Accident,2017,"Georgetown, DE",United States,Non-Fatal,Destroyed,Airplane,Piper,PA22,1.0,,0.0,1.0,0.0,0.0,VMC,An in-flight fire for reasons that could not be determined due to extensive thermal damage to the airplane.,Mechanical,1.0,0.0,0.0
79485,20170130X55007,Accident,2017,"Pottsville, PA",United States,Non-Fatal,Substantial,Airplane,Cessna,P210,1.0,,0.0,2.0,0.0,0.0,VMC,A total loss of engine power for reasons that could not be determined because postaccident examinations of the engine and airframe did not reveal any preimpact mechanical malfunctions or failures that would have precluded normal operation.,Mechanical,2.0,0.0,0.0
79489,20170131X81133,Accident,2017,"Price, TX",United States,Fatal,Destroyed,Airplane,Cessna,177,1.0,EAGLE SKY PATROL INC,1.0,0.0,0.0,0.0,VMC,The pilot's failure to maintain clearance from a communications tower guy-wire. Contributing to the accident was the pilot's decision to conduct a long distance transition flight at a low altitude.,Human,1.0,1.0,0.0
79492,20170202X05920,Accident,2017,"Bakersfield, CA",United States,Non-Fatal,Substantial,Airplane,Beech,E 55,1.1327227239960989,California Aeronautical University,0.0,1.0,0.0,0.0,VMC,"The pilots failure to select the proper fuel boost pump setting for the left auxiliary fuel pump, which allowed for an excessive fuel flow to the left engine, which resulted in a total loss of engine power and airplane control during an attempted go-around.",Human,1.0,0.0,0.0
79498,20170207X10221,Accident,2017,"Ellendale, MN",United States,Non-Fatal,Substantial,Airplane,Mooney,M20C,1.0,,0.0,0.0,1.0,0.0,VMC,"The pilots incapacitation from carbon monoxide poisoning in flight due to cracks in the exhaust muffler, which resulted in the airplanes continued flight until it ran out of fuel and its subsequent collision with terrain.",Human,1.0,0.0,0.0
79502,20170207X40633,Accident,2017,"Loveland, CO",United States,Non-Fatal,Substantial,Airplane,Cessna,T210,1.0,,0.0,1.0,0.0,1.0,VMC,"The pilot's exceedance of the airplanes critical angle of attack during an attempted go-around, which resulted in an aerodynamic stall.",Human,1.0,0.0,0.5
79503,20170206X23502,Accident,2017,"Friendly, MD",United States,Non-Fatal,Substantial,Airplane,Piper,PA32R,1.0,,0.0,0.0,1.0,0.0,VMC,"A total loss of engine power during initial climb for reasons that could not be determined because examination of the wreckage revealed no mechanical malfunctions or failures that would have precluded normal operation.",Mechanical,1.0,0.0,0.0
79515,20170209X35302,Accident,2017,"Sterling, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA18,1.0,,0.0,0.0,1.0,0.0,VMC,"The pilots loss of control while maneuvering for reasons that could not be determined based on the available information.
",Human,1.0,0.0,0.0
79524,20170212X83909,Accident,2017,"Ramona, CA",United States,Fatal,Substantial,Airplane,Cessna,172,1.0,,1.0,2.0,0.0,0.0,VMC,"The flight instructor's failure to ensure that adequate clearance from terrain was maintained after performance of a simulated engine failure maneuver, which resulted in controlled flight into terrain.",Mechanical,3.0,0.3333333333333333,0.0
79526,20170215X21447,Accident,2017,"Cedar Key, FL",United States,Fatal,Destroyed,Airplane,Piper,PA28R,1.0,FLYING ARROW LLC,3.0,0.0,0.0,0.0,IMC,"The non-instrument-rated pilot's improper decision to continue visual flight rules flight into instrument meteorological conditions, which resulted in spatial disorientation and a loss of airplane control.",Human,3.0,1.0,0.0
79533,20170222X93839,Accident,2017,"Beckwourth, CA",United States,Non-Fatal,Substantial,Airplane,Beech,A23,1.0,4 DAY FLIERS LLC.,0.0,0.0,1.0,0.0,VMC,"The student pilots inadvertent use of the control yoke to correct for a drift and his subsequent failure to maintain directional control during takeoff.
",Human,1.0,0.0,0.0
79538,20170216X12812,Accident,2017,"Climax, GA",United States,Fatal,Substantial,Airplane,Beech,A45,1.0,,1.0,0.0,0.0,0.0,VMC,"The failure of maintenance personnel to ensure that the throttle and fuel metering unit AN ""B"" nut was secured, which resulted in a total loss of engine power in flight and a subsequent collision with trees while attempting to land after sunset.",Mechanical,1.0,1.0,0.0
79539,20170216X50911,Accident,2017,"Winder, GA",United States,Fatal,Substantial,Airplane,Beech,C23,1.0,,2.0,0.0,0.0,0.0,VMC,"The flight instructor's inadequate preflight planning and operation of the airplane outside its center of gravity envelope, which resulted in a loss of control while maneuvering.",Mechanical,2.0,1.0,0.0
79541,20170301X33456,Accident,2017,"Pomona, CA",United States,Non-Fatal,Substantial,Airplane,Beech,F33A,1.1327227239960989,,0.0,1.0,0.0,1.0,VMC,"The total loss of engine power for reasons that could not be determined because postaccident examination of the engine revealed no mechanical malfunctions or failures that would have precluded normal operation.",Mechanical,1.0,0.0,0.5
79549,20170307X70706,Accident,2017,"Centennial, CO",United States,Non-Fatal,Substantial,Airplane,Piper,PA 28R-200,1.0,Centennial Flyers,0.0,1.0,1.0,0.0,VMC,"The loss of airplane control during takeoff for reasons that could not be determined based on the available information, which resulted in an aerodynamic stall and impact with terrain.",Mechanical,2.0,0.0,0.0
79550,20170219X40644,Accident,2017,"Bayonne, NJ",United States,Non-Fatal,Substantial,Airplane,Piper,PA28R,1.0,,0.0,0.0,1.0,0.0,VMC,"Maintenance personnels incorrect installation of the No. 3 cylinders hydraulic valve tappet plunger, which resulted in a failure of the No. 3 cylinders intake valve and the subsequent partial loss of engine power.
 ",Mechanical,1.0,0.0,0.0
79567,20170222X12747,Accident,2017,"East Haven, CT",United States,Fatal,Destroyed,Airplane,Piper,PA38,1.0,INTERNATIONAL AVIATION LLC,1.0,0.0,1.0,0.0,VMC,"The failure of the fuel selector valve in a position that restricted fuel flow to the engine, resulting in a total loss of engine power during initial climb due to fuel starvation. Also causal was the operator's failure to effectively detect and resolve the wear and progressive binding of the fuel selector valve before it failed due to excessive rotational force being applied. Contributing was the flight instructor's exceedance of the airplane's critical angle of attack during an emergency return to the airport, which resulted in an aerodynamic stall/spin.",Mechanical,2.0,0.5,0.0
79571,20170224X34451,Accident,2017,"Stevensville, MT",United States,Non-Fatal,Substantial,Airplane,Beech,A36TC,1.0,,0.0,2.0,0.0,0.0,VMC,"The pilot's decision to conduct a takeoff with a tailwind on an upsloping runway in an overweight airplane, which resulted in the airplane having insufficient energy to climb out of ground effect.

",Human,2.0,0.0,0.0
79586,20170227X54511,Accident,2017,"Panguitch, UT",United States,Fatal,Substantial,Airplane,Cessna,172,1.0,,3.0,0.0,0.0,0.0,VMC,"The pilot's continued visual flight rules flight into instrument meteorological conditions, which resulted in controlled flight into terrain. Contributing to the accident were the pilot's inadequate preflight weather planning and his poor decision-making.",Human,3.0,1.0,0.0
79591,20170227X30016,Accident,2017,"Berthoud, CO",United States,Fatal,Substantial,Airplane,Cessna,172S,1.0,"McAir Aviation, LLC",2.0,0.0,0.0,0.0,VMC,The failure of the pilots to apply prompt and/or correct flight control inputs to adequately recover from the intentional aerodynamic spin.,Human,2.0,1.0,0.0
79595,20170227X34320,Accident,2017,"Riverside, CA",United States,Fatal,Destroyed,Airplane,Cessna,T310Q,2.0,,4.0,0.0,1.0,0.0,IMC,"The pilot's failure to maintain airplane control upon entering instrument meteorological conditions, which resulted in the airplane exceeding its critical angle of attack and an aerodynamic stall. Contributing to the accident was the pilot's personal pressure to complete the flight despite the weather conditions.",Human,5.0,0.8,0.0
79602,20170302X20302,Accident,2017,"Carson City, NV",United States,Non-Fatal,Substantial,Airplane,Bellanca,17-30A,1.0,,0.0,0.0,1.0,0.0,VMC,"A total loss of engine power due to internal corrosion of the fuel manifold valve. Also causal was the pilot's decision to return to the runway following the loss of engine power shortly after takeoff, and his exceedance of the airplane's critical angle of attack during the turn, which resulted in an aerodynamic stall.",Human,1.0,0.0,0.0
79603,20170302X33223,Accident,2017,"Live Oak, CA",United States,Non-Fatal,Substantial,Airplane,Maule,MX7,1.0,,0.0,1.0,0.0,0.0,VMC,"The pilots failure to maintain a stabilized approach and his subsequent incorrect brake application during the landing roll, which resulted in a nose-over.
",Human,1.0,0.0,0.0
79610,20170303X52046,Accident,2017,"Metlakatla, AK",United States,Non-Fatal,Substantial,Airplane,Beech,G18,2.0,,0.0,2.0,0.0,0.0,IMC,An engine power loss for reasons that could not be determined because the airplane was not recovered.,Mechanical,2.0,0.0,0.0
79612,20170304X15812,Accident,2017,"Canton, GA",United States,Fatal,Substantial,Airplane,Cessna,421,2.0,,1.0,0.0,0.0,0.0,VMC,The pilot's failure to maintain control of the airplane during a night visual landing approach. Contributing to the accident was the pilot's impairment due to his use of a combination of medications.,Human,1.0,1.0,0.0
79613,20170304X55438,Accident,2017,"Duette, FL",United States,Fatal,Destroyed,Airplane,Beech,B 60,2.0,,2.0,0.0,0.0,0.0,VMC,The pilots' decision to perform flight training maneuvers at low airspeed at an altitude that was  insufficient for stall recovery. Contributing to the accident was the flight instructor's  inappropriate use of non-standard stall recovery techniques.,Human,2.0,1.0,0.0
79614,20170306X05343,Accident,2017,"Conway, AR",United States,Non-Fatal,Unknown,Airplane,Cessna,162,1.0,"Toadsuck Sport Aviation, LLC",0.0,0.0,1.0,1.0,VMC,"The pilot's failure to shut down the engine before exiting the airplane and his failure to focus his attention on the task at hand, which led to his walking into a rotating propeller.",Human,1.0,0.0,0.5
79618,20170305X82212,Accident,2017,"Argyle, NY",United States,Non-Fatal,Substantial,Airplane,Cessna,150J,1.0,,0.0,2.0,0.0,0.0,VMC,"A total loss of engine power for undetermined reasons, which resulted in a forced landing and subsequent impact with trees. ",Mechanical,2.0,0.0,0.0
79622,20170306X60913,Accident,2017,"Nome, AK",United States,Fatal,Substantial,Airplane,Cessna,R172K,1.0,,1.0,0.0,0.0,0.0,IMC,"The pilot's improper decision to conduct multiple visual approaches to the destination airport despite the night instrument meteorological conditions; the airplane's low fuel state at that time, which resulted in a total loss of engine power due to fuel exhaustion; and the pilot's subsequent failure to maintain adequate airspeed, which led to an aerodynamic stall and a loss of control. Contributing to the accident was the pilot's operation of the flight with a medical certification limitation that precluded him from night flying.",Human,1.0,1.0,0.0
79642,20170320X23451,Accident,2017,"Kalaupapa, HI",United States,Non-Fatal,Substantial,Airplane,Cessna,208,1.0,SCHUMAN AVIATION CO. LTD,0.0,2.0,0.0,7.0,VMC,"The pilot's attempted aborted landing late in the landing sequence because she saw another airplane on the runway facing her with its propeller turning, which resulted in a hard landing, a subsequent loss of directional control, and ground loop. ",Human,2.0,0.0,0.7777777777777778
79658,20170317X82510,Accident,2017,"Opal, SD",United States,Fatal,Destroyed,Airplane,Cessna,210B,1.0,,1.0,0.0,0.0,0.0,VMC,The pilot's loss of airplane control for reasons that could not be determined due to a lack of evidence.,Human,1.0,1.0,0.0
79666,20170320X15836,Accident,2017,"Minter City, MS",United States,Fatal,Destroyed,Airplane,Air Tractor Inc,AT 602,1.0,STURDIVANT BROTHERS FLYING SERVICE INC,1.0,0.0,0.0,0.0,VMC,"The pilot's incapacitation for reasons that could not be determined, which resulted in collision with trees and terrain.",Human,1.0,1.0,0.0
79682,20170324X00400,Accident,2017,"Union City, OK",United States,Fatal,Destroyed,Airplane,Beech,V35,1.1327227239960989,JE Aviation LLC,1.0,0.0,0.0,0.0,VMC,The pilot's improper recovery from a spin.,Human,1.0,1.0,0.0
79683,20170324X05532,Accident,2017,"Marietta, GA",United States,Fatal,Destroyed,Airplane,Cessna,500,2.0,,1.0,0.0,0.0,0.0,VMC,"The pilot's failure to maintain adequate airspeed while manually flying the airplane, which resulted in the airplane exceeding its critical angle of attack and experiencing an aerodynamic stall. Contributing to the accident was the pilot's inability control the airplane without the aid of the autopilot.",Human,1.0,1.0,0.0
79686,20170325X73114,Accident,2017,"Hayden, AL",United States,Fatal,Destroyed,Airplane,Cessna,T210,1.0,,4.0,0.0,0.0,0.0,VMC,"The pilot's decision to continue the flight into known adverse weather conditions, which resulted in spatial disorientation and a subsequent loss of airplane control and in-flight breakup.",Human,4.0,1.0,0.0
